run_id,experiment_mode,measurement_note,transactions_per_worker,warmup_transactions_per_worker,measure_transactions_per_worker,warmup_seconds,measure_seconds,client_mix,cc_label,cc_family,policy,policy_mode,ycsb_zipf_theta,tpcc_warehouses,trace_csv,trace_id,source_system,system,cc,workload,workload_variant,level,clients,agent_ratio,agent_workers,background_workers,seed,repeat,status,elapsed_s,bottom_txn_attempts,bottom_txn_commits,bottom_txn_attempt_tps,bottom_txn_commit_tps,underlying_txn_attempt_tps,underlying_txn_commit_tps,native_throughput,total_tps,agent_task_tps,agent_tps,background_tps,agent_attempts,agent_logical_attempts,agent_admission_deferrals,agent_admission_deferral_rate,agent_commits,agent_aborts,agent_completed_tasks,agent_failed_tasks,agent_task_completion_rate,agent_commit_rate,agent_attempt_abort_rate,agent_avg_retry_count,agent_p50_latency_ms,agent_p95_latency_ms,agent_p99_latency_ms,agent_p999_latency_ms,agent_p9999_latency_ms,agent_time_to_success_p50_ms,agent_time_to_success_p95_ms,agent_time_to_success_p99_ms,agent_time_to_success_p999_ms,agent_time_to_success_p9999_ms,background_attempts,background_commits,background_aborts,background_commit_rate,background_retries,agent_reservation_wait_ms_total,agent_reservation_wait_ms_mean,background_reservation_wait_ms_total,background_reservation_wait_ms_mean,reservation_guard_wait_ms_total,total_reasoning_delay_ms,wasted_reasoning_ms,read_conflicts,write_conflicts,version_conflict_count,reservation_admission_abort_count,lock_timeout_abort_count,full_commit_lock_timeout_abort_count,hot_commit_lock_timeout_abort_count,begin_lock_timeout_abort_count,version_validation_abort_count,guarded_conflict_checks,conflict_pressure_count,conflict_abort_count,raw_action_counts,admission_yield_ms_total,raw_admission_yield_counts,agent_avg_tokens,agent_total_tokens,error
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 5120 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,5120,1024,5120,2.0,10.0,all_agent,2PL-wait-die,traditional,,,0.0,,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/ycsb_low_c24_a1_r0_s920104.csv,ycsb_low_c24_a1_r0_s920104,cast-das-trace-fair,cast-das,2pl-wait-die,ycsb,ycsb_low,low,24,1.0,24,0,920104,0,ok,10.143838427960873,2127,2084,209.6839391819426,205.44491267285773,209.6839391819426,205.44491267285773,205.44491267285773,205.44491267285773,205.44491267285773,205.44491267285773,0.0,2127,2127,0,0.0,2084,43,2084,0,1.0,0.9797837329572168,0.020216267042783263,0.020633397312859885,113.91023034229875,138.4559499332681,229.4621556578206,282.23224919894835,330.7817617074011,113.91023034229875,138.4559499332681,229.4621556578206,282.23224919894835,330.7817617074011,0,0,0,0.0,0,1086.404336616397,0.5107683764063925,0.0,0.0,1086.404336616397,236740,4758,39,4,43,0,0,0,0,0,43,0,43,43,"{""2pl-wait-die"": 2127}",0.0,{},27587.720729366603,57492810.0,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 5120 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,5120,1024,5120,2.0,10.0,all_agent,MVCC,traditional,,,0.0,,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/ycsb_low_c24_a1_r0_s920104.csv,ycsb_low_c24_a1_r0_s920104,cast-das-trace-fair,cast-das,mvcc,ycsb,ycsb_low,low,24,1.0,24,0,920104,0,ok,10.147947827819735,2137,2133,210.58444882241082,210.19028045774556,210.58444882241082,210.19028045774556,210.19028045774556,210.19028045774556,210.19028045774556,210.19028045774556,0.0,2137,2137,0,0.0,2133,4,2133,0,1.0,0.9981282171268133,0.0018717828731867104,0.001875293014533521,113.06832171976566,135.23445231840014,143.2377341948449,242.17748715731094,272.72955653201416,113.06832171976566,135.23445231840014,143.2377341948449,242.17748715731094,272.72955653201416,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,237875,470,0,4,4,0,0,0,0,0,4,0,4,4,"{""mvcc"": 2137}",0.0,{},27080.689170182843,57763110.0,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 5120 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,5120,1024,5120,2.0,10.0,all_agent,Silo,traditional,,,0.0,,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/ycsb_low_c24_a1_r0_s920104.csv,ycsb_low_c24_a1_r0_s920104,cast-das-trace-fair,cast-das,silo,ycsb,ycsb_low,low,24,1.0,24,0,920104,0,ok,10.141965078189969,2137,2098,210.70867268075716,206.86326405438865,210.70867268075716,206.86326405438865,206.86326405438865,206.86326405438865,206.86326405438865,206.86326405438865,0.0,2137,2137,0,0.0,2098,39,2098,0,1.0,0.9817501169864296,0.018249883013570427,0.018589132507149667,113.38264448568225,137.59513560216874,238.69963349308836,280.0382193489934,324.4183716807372,113.38264448568225,137.59513560216874,238.69963349308836,280.0382193489934,324.4183716807372,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,237929,4444,34,5,39,0,0,0,0,0,39,0,39,39,"{""silo"": 2137}",0.0,{},27532.464251668254,57763110.0,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 5120 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,5120,1024,5120,2.0,10.0,all_agent,TicToc,traditional,,,0.0,,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/ycsb_low_c24_a1_r0_s920104.csv,ycsb_low_c24_a1_r0_s920104,cast-das-trace-fair,cast-das,tictoc,ycsb,ycsb_low,low,24,1.0,24,0,920104,0,ok,10.143189965747297,2138,2134,210.781815900111,210.38746264304814,210.781815900111,210.38746264304814,210.38746264304814,210.38746264304814,210.38746264304814,210.38746264304814,0.0,2138,2138,0,0.0,2134,4,2134,0,1.0,0.9981290926099158,0.0018709073900841909,0.0018744142455482662,113.09070745483041,135.10962447617203,143.31318261101842,242.6582326931073,272.2589042596897,113.09070745483041,135.10962447617203,143.31318261101842,242.6582326931073,272.2589042596897,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,237978,470,0,4,4,0,0,0,0,0,4,0,4,4,"{""tictoc"": 2138}",0.0,{},27080.665417057167,57790139.99999999,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 5120 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,5120,1024,5120,2.0,10.0,all_agent,Bamboo,traditional,,,0.0,,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/ycsb_low_c24_a1_r0_s920104.csv,ycsb_low_c24_a1_r0_s920104,cast-das-trace-fair,cast-das,bamboo,ycsb,ycsb_low,low,24,1.0,24,0,920104,0,ok,10.146985922008753,2133,2100,210.21020590691228,206.95800862846497,210.21020590691228,206.95800862846497,206.95800862846497,206.95800862846497,206.95800862846497,206.95800862846497,0.0,2133,2133,0,0.0,2100,33,2100,0,1.0,0.9845288326300985,0.015471167369901548,0.015714285714285715,113.42139262706041,137.5823363661766,221.62150228395961,264.6663879305127,343.09020978596465,113.42139262706041,137.5823363661766,221.62150228395961,264.6663879305127,343.09020978596465,0,0,0,0.0,0,681.0871683992445,0.31930950229687977,0.0,0.0,681.0871683992445,237447,3776,31,3,34,0,0,0,0,0,33,0,34,33,"{""bamboo"": 2133}",0.0,{},27454.757142857146,57654990.00000001,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 5120 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,5120,1024,5120,2.0,10.0,all_agent,Polaris,traditional,,,0.0,,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/ycsb_low_c24_a1_r0_s920104.csv,ycsb_low_c24_a1_r0_s920104,cast-das-trace-fair,cast-das,polaris,ycsb,ycsb_low,low,24,1.0,24,0,920104,0,ok,10.154691878706217,2134,2096,210.14916311492135,206.40705055711115,210.14916311492135,206.40705055711115,206.40705055711115,206.40705055711115,206.40705055711115,206.40705055711115,0.0,2134,2134,0,0.0,2096,38,2096,0,1.0,0.9821930646672915,0.01780693533270853,0.01812977099236641,113.45837148837745,137.4897041823715,226.49401980452268,279.7675687237647,330.7780643391739,113.45837148837745,137.4897041823715,226.49401980452268,279.7675687237647,330.7780643391739,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,237461,4239,34,4,38,0,0,0,0,0,38,0,38,38,"{""polaris"": 2134}",0.0,{},27520.047709923667,57682020.00000001,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 5120 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,5120,1024,5120,2.0,10.0,all_agent,ATCC,atcc,/home/chenht/cast-das/results/joint_policy_gate_20260713/joint_policy_gate_20260713.policy.json,eval,0.0,,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/ycsb_low_c24_a1_r0_s920104.csv,ycsb_low_c24_a1_r0_s920104,cast-das-trace-fair,cast-das,dynamic-atcc,ycsb,ycsb_low,low,24,1.0,24,0,920104,0,ok,10.151965845841914,2101,2101,206.9549909745349,206.9549909745349,206.9549909745349,206.9549909745349,206.9549909745349,206.9549909745349,206.9549909745349,206.9549909745349,0.0,2101,2101,0,0.0,2101,0,2101,0,1.0,1.0,0.0,0.0,114.96855923905969,137.57642917335033,144.19396640732884,149.8874806333334,151.92981089930976,114.96855923905969,137.57642917335033,144.19396640732884,149.8874806333334,151.92981089930976,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,233756,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""occ"": 1, ""write-validate"": 2100}",0.0,"{""0"": 2101}",27030.0,56790030.0,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 5120 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,5120,1024,5120,2.0,10.0,all_agent,OCC,traditional,,,0.0,,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/ycsb_low_c24_a1_r1_s920105.csv,ycsb_low_c24_a1_r1_s920105,cast-das-trace-fair,cast-das,occ,ycsb,ycsb_low,low,24,1.0,24,0,920105,1,ok,10.307246561162174,2138,2097,207.42688042954256,203.44909647369073,207.42688042954256,203.44909647369073,203.44909647369073,203.44909647369073,203.44909647369073,203.44909647369073,0.0,2138,2138,0,0.0,2097,41,2097,0,1.0,0.9808231992516371,0.019176800748362956,0.0195517405817835,113.35265915840864,137.26481767371297,230.48591133207063,288.14098787680405,325.13563472404786,113.35265915840864,137.26481767371297,230.48591133207063,288.14098787680405,325.13563472404786,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,238069,4693,39,2,41,0,0,0,0,0,41,0,41,41,"{""occ"": 2138}",0.0,{},27558.483547925607,57790140.0,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 5120 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,5120,1024,5120,2.0,10.0,all_agent,2PL-nowait,traditional,,,0.0,,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/ycsb_low_c24_a1_r1_s920105.csv,ycsb_low_c24_a1_r1_s920105,cast-das-trace-fair,cast-das,2pl-nowait,ycsb,ycsb_low,low,24,1.0,24,0,920105,1,ok,10.140027057845145,2126,2088,209.66413480673648,205.9166102899651,209.66413480673648,205.9166102899651,205.9166102899651,205.9166102899651,205.9166102899651,205.9166102899651,0.0,2126,2126,0,0.0,2088,38,2088,0,1.0,0.9821260583254939,0.017873941674506115,0.018199233716475097,113.88895311392844,137.92116194963455,223.77924400381755,267.724732555449,319.5920478586054,113.88895311392844,137.92116194963455,223.77924400381755,267.724732555449,319.5920478586054,0,0,0,0.0,0,1044.9490621685982,0.49150943657977336,0.0,0.0,1044.9490621685982,236621,4238,36,2,38,0,0,0,0,0,38,0,38,38,"{""2pl-nowait"": 2126}",0.0,{},27521.92528735632,57465779.99999999,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 5120 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,5120,1024,5120,2.0,10.0,all_agent,2PL-wait-die,traditional,,,0.0,,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/ycsb_low_c24_a1_r1_s920105.csv,ycsb_low_c24_a1_r1_s920105,cast-das-trace-fair,cast-das,2pl-wait-die,ycsb,ycsb_low,low,24,1.0,24,0,920105,1,ok,10.147715480998158,2128,2084,209.702371335177,205.36642004817145,209.702371335177,205.36642004817145,205.36642004817145,205.36642004817145,205.36642004817145,205.36642004817145,0.0,2128,2128,0,0.0,2084,44,2084,0,1.0,0.9793233082706767,0.020676691729323307,0.02111324376199616,113.87846781872213,138.3899136679247,225.73760772589625,267.3968742978764,283.83019452597483,113.87846781872213,138.3899136679247,225.73760772589625,267.3968742978764,283.83019452597483,0,0,0,0.0,0,1016.4575655944645,0.4776586304485266,0.0,0.0,1016.4575655944645,236735,4789,40,4,44,0,0,0,0,0,44,0,44,44,"{""2pl-wait-die"": 2128}",0.0,{},27600.690978886752,57519839.99999999,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 5120 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,5120,1024,5120,2.0,10.0,all_agent,MVCC,traditional,,,0.0,,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/ycsb_low_c24_a1_r1_s920105.csv,ycsb_low_c24_a1_r1_s920105,cast-das-trace-fair,cast-das,mvcc,ycsb,ycsb_low,low,24,1.0,24,0,920105,1,ok,10.153461602982134,2142,2139,210.96253511914415,210.66706938368316,210.96253511914415,210.66706938368316,210.66706938368316,210.66706938368316,210.66706938368316,210.66706938368316,0.0,2142,2142,0,0.0,2139,3,2139,0,1.0,0.9985994397759104,0.0014005602240896359,0.001402524544179523,113.09788376092911,135.03096387721598,142.45468257926402,167.12397874333072,237.84703091867283,113.09788376092911,135.03096387721598,142.45468257926402,167.12397874333072,237.84703091867283,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,238376,307,0,3,3,0,0,0,0,0,3,0,3,3,"{""mvcc"": 2142}",0.0,{},27067.910238429173,57898260.0,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 5120 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,5120,1024,5120,2.0,10.0,all_agent,Silo,traditional,,,0.0,,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/ycsb_low_c24_a1_r1_s920105.csv,ycsb_low_c24_a1_r1_s920105,cast-das-trace-fair,cast-das,silo,ycsb,ycsb_low,low,24,1.0,24,0,920105,1,ok,10.132480788044631,2133,2095,210.51113193490957,206.76081641051832,210.51113193490957,206.76081641051832,206.76081641051832,206.76081641051832,206.76081641051832,206.76081641051832,0.0,2133,2133,0,0.0,2095,38,2095,0,1.0,0.9821847163619315,0.017815283638068447,0.018138424821002388,113.45284804701805,137.6557970419526,225.06213857792312,274.6974655585367,317.73430028193815,113.45284804701805,137.6557970419526,225.06213857792312,274.6974655585367,317.73430028193815,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,237426,4296,36,3,39,0,0,0,0,0,38,0,39,38,"{""silo"": 2133}",0.0,{},27520.28162291169,57654989.99999999,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 5120 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,5120,1024,5120,2.0,10.0,all_agent,TicToc,traditional,,,0.0,,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/ycsb_low_c24_a1_r1_s920105.csv,ycsb_low_c24_a1_r1_s920105,cast-das-trace-fair,cast-das,tictoc,ycsb,ycsb_low,low,24,1.0,24,0,920105,1,ok,10.146297845989466,2140,2137,210.9143682240591,210.61869387608147,210.9143682240591,210.61869387608147,210.61869387608147,210.61869387608147,210.61869387608147,210.61869387608147,0.0,2140,2140,0,0.0,2137,3,2137,0,1.0,0.9985981308411215,0.0014018691588785046,0.0014038371548900327,113.23332693427801,135.18124530091882,143.0474792607128,165.9363274686044,238.28285133838568,113.23332693427801,135.18124530091882,143.0474792607128,165.9363274686044,238.28285133838568,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,238146,307,0,3,3,0,0,0,0,0,3,0,3,3,"{""tictoc"": 2140}",0.0,{},27067.94571829668,57844200.00000001,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 5120 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,5120,1024,5120,2.0,10.0,all_agent,Bamboo,traditional,,,0.0,,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/ycsb_low_c24_a1_r1_s920105.csv,ycsb_low_c24_a1_r1_s920105,cast-das-trace-fair,cast-das,bamboo,ycsb,ycsb_low,low,24,1.0,24,0,920105,1,ok,10.225210466887802,2133,2086,208.60206319540052,204.00558079025103,208.60206319540052,204.00558079025103,204.00558079025103,204.00558079025103,204.00558079025103,204.00558079025103,0.0,2133,2133,0,0.0,2086,47,2086,0,1.0,0.9779653070792311,0.02203469292076887,0.022531160115052733,113.55537082999945,138.53363320231438,233.27808438334637,275.09591178270153,318.35452195395897,113.55537082999945,138.53363320231438,233.27808438334637,275.09591178270153,318.35452195395897,0,0,0,0.0,0,671.0421089082956,0.3146001448233922,0.0,0.0,671.0421089082956,237421,5280,45,2,47,0,0,0,0,0,47,0,47,47,"{""bamboo"": 2133}",0.0,{},27639.017257909873,57654989.99999999,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 5120 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,5120,1024,5120,2.0,10.0,all_agent,Polaris,traditional,,,0.0,,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/ycsb_low_c24_a1_r1_s920105.csv,ycsb_low_c24_a1_r1_s920105,cast-das-trace-fair,cast-das,polaris,ycsb,ycsb_low,low,24,1.0,24,0,920105,1,ok,10.250241309870034,2135,2091,208.28777932712595,203.99519745808914,208.28777932712595,203.99519745808914,203.99519745808914,203.99519745808914,203.99519745808914,203.99519745808914,0.0,2135,2135,0,0.0,2091,44,2091,0,1.0,0.9793911007025761,0.020608899297423888,0.021042563366810138,113.55302110314369,138.03443335928023,232.2376320138573,275.14904221985574,384.1544361710192,113.55302110314369,138.03443335928023,232.2376320138573,275.14904221985574,384.1544361710192,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,237763,5012,42,2,44,0,0,0,0,0,44,0,44,44,"{""polaris"": 2135}",0.0,{},27598.78048780488,57709050.00000001,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 5120 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,5120,1024,5120,2.0,10.0,all_agent,ATCC,atcc,/home/chenht/cast-das/results/joint_policy_gate_20260713/joint_policy_gate_20260713.policy.json,eval,0.0,,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/ycsb_low_c24_a1_r1_s920105.csv,ycsb_low_c24_a1_r1_s920105,cast-das-trace-fair,cast-das,dynamic-atcc,ycsb,ycsb_low,low,24,1.0,24,0,920105,1,ok,10.139809085056186,2100,2100,207.10449105939588,207.10449105939588,207.10449105939588,207.10449105939588,207.10449105939588,207.10449105939588,207.10449105939588,207.10449105939588,0.0,2100,2100,0,0.0,2100,0,2100,0,1.0,1.0,0.0,0.0,114.98863995075226,136.93733911495656,143.9583857031539,149.23084221687185,153.0913745379529,114.98863995075226,136.93733911495656,143.9583857031539,149.23084221687185,153.0913745379529,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,233666,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""occ"": 4, ""write-validate"": 2096}",0.0,"{""0"": 2100}",27030.0,56763000.0,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 5120 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,5120,1024,5120,2.0,10.0,all_agent,OCC,traditional,,,0.0,,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/ycsb_low_c24_a1_r2_s920106.csv,ycsb_low_c24_a1_r2_s920106,cast-das-trace-fair,cast-das,occ,ycsb,ycsb_low,low,24,1.0,24,0,920106,2,ok,10.138660157099366,2132,2086,210.28419603423788,205.74710737683873,210.28419603423788,205.74710737683873,205.74710737683873,205.74710737683873,205.74710737683873,205.74710737683873,0.0,2132,2132,0,0.0,2086,46,2086,0,1.0,0.9784240150093808,0.021575984990619138,0.02205177372962608,113.44465799629688,137.93977012392133,249.61428828537464,288.242441345943,383.20409699061673,113.44465799629688,137.93977012392133,249.61428828537464,288.242441345943,383.20409699061673,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,237394,5415,43,3,46,0,0,0,0,0,46,0,46,46,"{""occ"": 2132}",0.0,{},27626.05944391179,57627959.99999999,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 5120 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,5120,1024,5120,2.0,10.0,all_agent,2PL-nowait,traditional,,,0.0,,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/ycsb_low_c24_a1_r2_s920106.csv,ycsb_low_c24_a1_r2_s920106,cast-das-trace-fair,cast-das,2pl-nowait,ycsb,ycsb_low,low,24,1.0,24,0,920106,2,ok,10.133311206009239,2128,2081,210.00045856067828,205.36229053795654,210.00045856067828,205.36229053795654,205.36229053795654,205.36229053795654,205.36229053795654,205.36229053795654,0.0,2128,2128,0,0.0,2081,47,2081,0,1.0,0.9779135338345865,0.022086466165413533,0.022585295530994715,113.72637189924717,138.41567561030388,249.66654526069746,278.10634860768926,292.38723060861105,113.72637189924717,138.41567561030388,249.66654526069746,278.10634860768926,292.38723060861105,0,0,0,0.0,0,1002.2188848815858,0.4709675210909708,0.0,0.0,1002.2188848815858,237022,5517,42,5,47,0,0,0,0,0,47,0,47,47,"{""2pl-nowait"": 2128}",0.0,{},27640.480538202784,57519839.99999999,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 5120 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,5120,1024,5120,2.0,10.0,all_agent,2PL-wait-die,traditional,,,0.0,,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/ycsb_low_c24_a1_r2_s920106.csv,ycsb_low_c24_a1_r2_s920106,cast-das-trace-fair,cast-das,2pl-wait-die,ycsb,ycsb_low,low,24,1.0,24,0,920106,2,ok,10.129671503324062,2127,2085,209.97719415698947,205.8309590114354,209.97719415698947,205.8309590114354,205.8309590114354,205.8309590114354,205.8309590114354,205.8309590114354,0.0,2127,2127,0,0.0,2085,42,2085,0,1.0,0.9802538787023978,0.019746121297602257,0.02014388489208633,113.61339129507542,138.05665047839284,248.51670371368508,289.1602927092478,383.98635694757286,113.61339129507542,138.05665047839284,248.51670371368508,289.1602927092478,383.98635694757286,0,0,0,0.0,0,1012.8922895528376,0.47620700025991425,0.0,0.0,1012.8922895528376,236968,4998,39,3,42,0,0,0,0,0,42,0,42,42,"{""2pl-wait-die"": 2127}",0.0,{},27574.48920863309,57492809.99999999,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 5120 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,5120,1024,5120,2.0,10.0,all_agent,MVCC,traditional,,,0.0,,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/ycsb_low_c24_a1_r2_s920106.csv,ycsb_low_c24_a1_r2_s920106,cast-das-trace-fair,cast-das,mvcc,ycsb,ycsb_low,low,24,1.0,24,0,920106,2,ok,10.154069643002003,2140,2137,210.75293702312237,210.4574889805666,210.75293702312237,210.4574889805666,210.4574889805666,210.4574889805666,210.4574889805666,210.4574889805666,0.0,2140,2140,0,0.0,2137,3,2137,0,1.0,0.9985981308411215,0.0014018691588785046,0.0014038371548900327,112.85068280994892,135.3451605886221,142.95653516426677,223.17439634353158,272.04244400821443,112.85068280994892,135.3451605886221,142.95653516426677,223.17439634353158,272.04244400821443,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,238165,365,0,3,3,0,0,0,0,0,3,0,3,3,"{""mvcc"": 2140}",0.0,{},27067.94571829668,57844200.00000001,
paper_main_joint_policy_20260713,fixed_trace_agent_fair,steady-state fixed trace source replay with CAST-DAS paper agent runtime; warmup=2s measure=10s; measure trace has 5120 transactions per worker and cycles if exhausted; ATCC preplan/reservation/deferred paths enabled; no outcome oracle,5120,1024,5120,2.0,10.0,all_agent,Silo,traditional,,,0.0,,/home/chenht/cast-das/results/paper_main_joint_policy_20260713/traces/ycsb_low_c24_a1_r2_s920106.csv,ycsb_low_c24_a1_r2_s920106,cast-das-trace-fair,cast-das,silo,ycsb,ycsb_low,low,24,1.0,24,0,920106,2,ok,10.117320430930704,2133,2090,210.82657355390126,206.57643634676683,210.82657355390126,206.57643634676683,206.57643634676683,206.57643634676683,206.57643634676683,206.57643634676683,0.0,2133,2133,0,0.0,2090,43,2090,0,1.0,0.9798406000937646,0.02015939990623535,0.02057416267942584,113.45135816372931,137.78009018860757,240.6676102709029,289.6822768547575,384.0287597094567,113.45135816372931,137.78009018860757,240.6676102709029,289.6822768547575,384.0287597094567,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,237523,4990,40,3,43,0,0,0,0,0,43,0,43,43,"{""silo"": 2133}",0.0,{},27586.11961722488,57654989.99999999,
