experiment_mix,agent_ratio,workload,level,clients,agent_workers,background_workers,cc,runs,agent_tps_mean,agent_tps_speedup_vs_occ,agent_commit_rate_mean,agent_commit_rate_ratio_vs_occ,agent_task_completion_rate_mean,agent_p95_latency_ms_mean,agent_p99_latency_ms_mean,agent_p9999_latency_ms_mean,agent_avg_retry_count_mean,agent_avg_tokens_mean,agent_total_tokens_mean,wasted_reasoning_ms_mean,background_tps_mean,background_tps_ratio_vs_occ,total_tps_mean,total_tps_speedup_vs_occ,reservation_waiter_count_mean,reservation_unique_target_count_mean,reservation_front_queue_wait_ms_mean,reserve_read_write_set_attempts_mean,reserve_hot_rw_k_attempts_mean,duration_s,reasoning_profile,reasoning_scale,workload_profile,background_mode,retry_until_commit,max_attempts_per_task,policy,policy_mode,tokens_per_operation,seeds,client_counts,agent_abort_rate_mean,agent_aborts_mean,agent_attempt_abort_rate_mean,agent_commit_rate_delta_vs_occ,agent_commit_rate_std,agent_p50_latency_ms_mean,agent_task_guard_wait_ms_max_mean,agent_task_guard_wait_ms_mean_mean,agent_task_guard_wait_ms_p50_mean,agent_task_guard_wait_ms_p95_mean,agent_task_guard_wait_ms_p99_mean,agent_task_tps_mean,agent_tps_std,atcc_agent_guardrail,atcc_agent_guardrail_queue_threshold,atcc_bp_background_threshold,atcc_bp_min_windows,atcc_bp_queue_pressure_threshold,atcc_full_reservation_fallback_ratio,atcc_hot_rw_k,atcc_pure_policy,background_aborts_mean,background_admission_cap,background_tps_std,background_writer_reservation_blocked_checks_mean,background_writer_waiter_blocked_checks_mean,background_writer_waiter_blocked_targets_mean,reservation_all_or_nothing_failed_grant_checks_mean,reservation_all_or_nothing_not_front_wait_ms_mean,reservation_blocked_target_checks_mean,reservation_owner_blocked_checks_mean,reservation_waiter_target_set_size_max_mean,reservation_waiter_target_set_size_mean_mean,reservation_waiter_target_set_size_p50_mean,reservation_waiter_target_set_size_p95_mean,reservation_waiter_target_set_size_p99_mean,reservation_writer_blocked_checks_mean,reserve_hot_rw_k_target_size_max_mean,reserve_hot_rw_k_target_size_mean_mean,reserve_hot_rw_k_target_size_p50_mean,reserve_hot_rw_k_target_size_p95_mean,reserve_hot_rw_k_target_size_p99_mean,reserve_hot_rw_k_unique_target_count_mean,reserve_read_write_set_hot_coverage_ratio_mean_mean,reserve_read_write_set_hot_target_count_max_mean,reserve_read_write_set_hot_target_count_mean_mean,reserve_read_write_set_hot_target_count_p50_mean,reserve_read_write_set_hot_target_count_p95_mean,reserve_read_write_set_hot_target_count_p99_mean,reserve_read_write_set_target_size_max_mean,reserve_read_write_set_target_size_mean_mean,reserve_read_write_set_target_size_p50_mean,reserve_read_write_set_target_size_p95_mean,reserve_read_write_set_target_size_p99_mean,reserve_read_write_set_unique_hot_target_count_mean,reserve_read_write_set_unique_target_count_mean,total_tps_std
80_20_agent_backend,0.8,tpcc,medium,48,38,10,2pl-nowait,1,67.5842383463607,0.9443779994521351,0.04878048780487805,0.5874867444326617,0.13953488372093023,114.00616440000134,118.32405288001951,119.39273027882398,1.0,643031.1279069767,11574560.30232558,2875.0,480.5990282407872,1.1613403635702113,548.183266587148,1.1293523227066489,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",19.5,351.0,0.9512195121951219,-0.03425200316985119,0.0,41.51322799999946,0.1435200000230452,0.07621564341334765,0.07542599999510458,0.10189939999349917,0.1299042800042116,67.5842383463607,0.0,False,1,6,3,2,0.0,3,False,397.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,medium,48,38,10,2pl-wait-die,1,66.76745337397178,0.9329647797861217,0.04627249357326478,0.557281770425841,0.13043478260869565,99.94593870000442,109.1927269400034,111.48130702940313,0.6111111111111112,683199.5724637681,12297592.304347824,3064.0,363.5116905916241,0.87840543593898,430.2791439655959,0.8864494417625972,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",20.61111111111111,371.0,0.9537275064267352,-0.03675999740146446,0.0,42.530184499995016,0.23074999998584644,0.07529127536378237,0.07286700001429836,0.10691705003154084,0.18864788999564985,66.76745337397178,0.0,False,1,6,3,2,0.0,3,False,467.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,medium,48,38,10,mvcc,1,67.99582242321068,0.9501292064881595,0.07971014492753623,0.959987397605545,0.22448979591836735,128.95249890000002,129.18942252999187,129.2015445552896,1.1818181818181819,376820.2653061224,8290045.8367346935,6783.0,494.515072168805,1.1949676964717797,562.5108945920157,1.1588697139741948,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",11.545454545454545,254.0,0.9202898550724637,-0.003322346047193017,0.0,53.3540094999978,0.0,0.0,0.0,0.0,0.0,67.99582242321068,0.0,False,1,6,3,2,0.0,3,False,80.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,medium,48,38,10,silo,1,52.697092218948065,0.7363547440104378,0.13533834586466165,1.6299444262830989,0.36,271.9732041500009,272.0595104300031,272.08087123430363,1.0555555555555556,209707.75000000003,3774739.5000000005,2897.0,295.6892396729864,0.7145163201070374,348.38633189193445,0.7177360877338207,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",6.388888888888889,115.0,0.8646616541353384,0.052305854889932404,0.0,167.8433990000059,0.0,0.0,0.0,0.0,0.0,52.697092218948065,0.0,False,1,6,3,2,0.0,3,False,107.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,medium,48,38,10,tictoc,1,63.65037597731543,0.8894087763744134,0.16030534351145037,1.9306339196813807,0.4117647058823529,232.94331100001386,263.3613702000105,270.8898398520095,0.9523809523809523,174566.85714285713,3665903.9999999995,2694.0,78.80522740048576,0.19042837388897216,142.4556033778012,0.293483176819518,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",5.238095238095238,110.0,0.8396946564885496,0.07727285253672113,0.0,133.3531129999983,0.0,0.0,0.0,0.0,0.0,63.65037597731543,0.0,False,1,6,3,2,0.0,3,False,135.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,medium,48,38,10,dynamic-atcc,1,404.6063918595498,5.6537054239132924,0.507177033492823,6.108175577283128,0.8412698412698413,114.1343887499886,169.9511183999974,184.97099080001297,0.4056603773584906,60401.00000000001,6402506.000000001,894.0,187.03503019922584,0.45195956963755723,591.6414220587757,1.2188836378961594,153.0,610.0,662.7039610001475,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",0.9716981132075472,103.0,0.49282296650717705,0.4241445425180937,0.0,55.29522300000167,143.3816980000131,19.796097753969534,10.552881999998931,86.04459624998384,127.17023149999562,404.6063918595498,0.0,False,1,6,3,2,0.0,3,False,367.0,0,0.0,266.0,297.0,641.0,81.0,1824.3476849999638,606.0,606.0,18.0,8.777777777777779,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,high,8,6,2,occ,1,2.53091642861567,1.0,0.043478260869565216,1.0,0.125,217.72036600000888,217.72036600000888,217.72036600000888,1.0,924763.875,924763.875,1822.0,1850.0999093180546,1.0,1852.6308257466703,1.0,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",22.0,22.0,0.9565217391304348,0.0,0.0,217.72036600000888,0.0,0.0,0.0,0.0,0.0,2.53091642861567,0.0,False,1,6,3,2,0.0,3,False,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,high,8,6,2,2pl-nowait,1,6.521838545939134,2.5768683913069266,0.0625,1.4375,0.18181818181818182,190.4946583000239,197.00728846002534,198.6191644246257,1.5,652651.6363636364,1305303.2727272727,1098.0,1092.407956444805,0.5904588995128732,1098.929794990744,0.5931725736819907,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",15.0,30.0,0.9375,0.019021739130434784,0.0,117.22756900000775,0.17073099999720398,0.10141127274013426,0.09406099999864637,0.15510100001847604,0.1676050000014584,6.521838545939134,0.0,False,1,6,3,2,0.0,3,False,199.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,high,8,6,2,2pl-wait-die,1,7.804827549642732,3.083795048069494,0.06976744186046512,1.6046511627906976,0.2,214.19683969999707,226.28559193999877,229.27755811939917,1.3333333333333333,508824.73333333334,1526474.2,1455.0,723.2473529335598,0.3909234032664475,731.0521804832025,0.3946021896664516,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",13.333333333333334,40.0,0.9302325581395349,0.0262891809908999,0.0,78.19837699997834,0.18130000000837754,0.10710126666329718,0.10837599998581027,0.17286709999950745,0.17961342000660352,7.804827549642732,0.0,False,1,6,3,2,0.0,3,False,220.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,high,8,6,2,mvcc,1,5.048762233081568,1.9948356160630238,0.08695652173913043,2.0,0.25,211.2147803500008,216.70074567000114,218.0585220867012,1.5,462381.9375,924763.875,1793.0,1862.9932640070988,1.0069690045516497,1868.0420262401803,1.0083185491028948,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",10.5,21.0,0.9130434782608695,0.043478260869565216,0.0,149.49767049999707,0.0,0.0,0.0,0.0,0.0,5.048762233081568,0.0,False,1,6,3,2,0.0,3,False,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,high,8,6,2,silo,1,5.060748388633537,1.9995715114945949,0.08695652173913043,2.0,0.25,207.92745674998798,213.11178414998778,214.39490518148773,1.5,462381.9375,924763.875,1793.0,1854.7642844341913,1.0025211476918865,1859.8250328228248,1.0038832383528191,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",10.5,21.0,0.9130434782608695,0.043478260869565216,0.0,149.6037734999902,0.0,0.0,0.0,0.0,0.0,5.060748388633537,0.0,False,1,6,3,2,0.0,3,False,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,high,8,6,2,tictoc,1,6.496399008134071,2.5668168789308434,0.125,2.875,0.375,369.78549229999373,371.55880725999225,371.9977027125919,2.0,321657.0,964971.0,1792.0,1463.8552431662106,0.7912303739887142,1470.3516421743448,0.7936560386129521,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",7.0,21.0,0.875,0.08152173913043478,0.0,349.83569900001044,0.0,0.0,0.0,0.0,0.0,6.496399008134071,0.0,False,1,6,3,2,0.0,3,False,27.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,high,8,6,2,dynamic-atcc,1,37.16885481629259,14.685927356606854,0.44,10.120000000000001,0.7333333333333333,137.68558099997108,138.5040249999861,138.7065898899898,0.18181818181818182,88461.81818181818,973080.0,333.0,1415.7954698205995,0.7652535210071225,1452.9643246368921,0.7842708349901824,19.0,122.0,54.27489499999183,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",1.2727272727272727,14.0,0.56,0.39652173913043476,0.0,115.92887600005497,30.068216000017856,3.7361048666677257,0.7045099999913873,15.673472700029812,27.189267340020237,37.16885481629259,0.0,False,1,6,3,2,0.0,3,False,162.0,0,0.0,152.0,65.0,68.0,0.0,0.0,63.0,51.0,22.0,10.947368421052632,1.0,22.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,high,16,13,3,occ,1,5.57844014552146,1.0,0.046153846153846156,1.0,0.13636363636363635,347.49557570002594,348.7975487400297,349.1197870674306,1.6666666666666667,732062.5000000001,2196187.5000000005,4648.0,1225.397351966214,1.0,1230.9757921117355,1.0,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",20.666666666666668,62.0,0.9538461538461539,0.0,0.0,332.84837899998365,0.0,0.0,0.0,0.0,0.0,5.57844014552146,0.0,False,1,6,3,2,0.0,3,False,43.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,high,16,13,3,2pl-nowait,1,5.094848385068971,0.9133105764627176,0.02247191011235955,0.48689138576779023,0.06666666666666667,238.32197755004358,239.41697231004468,239.68798351314496,1.5,1579723.2999999998,3159446.5999999996,2750.0,514.579686891966,0.4199288386467427,519.674535277035,0.422164707549232,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",43.5,87.0,0.9775280898876404,-0.023681936041486606,0.0,226.0032865000312,0.23809300000721123,0.09771293333074027,0.08605299998976079,0.18265119996954116,0.22717276000207678,5.094848385068971,0.0,False,1,6,3,2,0.0,3,False,357.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,high,16,13,3,2pl-wait-die,1,7.646001351558004,1.3706342906083602,0.03296703296703297,0.7142857142857143,0.0967741935483871,207.62103450001064,211.22938450001016,212.12245112501003,1.3333333333333333,1150518.8709677418,3451556.6129032252,2975.0,474.05208379659626,0.38685580888187404,481.6980851481543,0.39131401952413913,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",29.333333333333332,88.0,0.967032967032967,-0.013186813186813189,0.0,167.02709700001606,0.2551489999405021,0.105330354837142,0.09633399997710512,0.18158749998065105,0.24040159995024618,7.646001351558004,0.0,False,1,6,3,2,0.0,3,False,370.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,high,16,13,3,mvcc,1,10.24171319838878,1.835945700091653,0.08333333333333333,1.8055555555555554,0.23809523809523808,353.2642878000047,356.95043836001105,357.8627606236126,1.4,420123.42857142864,2100617.142857143,3947.0,1284.310835077953,1.0480770445743246,1294.552548276342,1.0516474463364878,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",11.0,55.0,0.9166666666666666,0.03717948717948717,0.0,223.84505700000545,0.0,0.0,0.0,0.0,0.0,10.24171319838878,0.0,False,1,6,3,2,0.0,3,False,36.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,high,16,13,3,silo,1,9.961595459488622,1.785731351350268,0.08620689655172414,1.867816091954023,0.25,362.0929303999901,364.97704847998193,365.6908677047799,1.6,391935.0,1959675.0,3895.0,1213.3223269657142,0.9901460330552169,1223.283922425203,0.9937514045882762,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",10.6,53.0,0.9137931034482759,0.04005305039787799,0.0,229.18849600000613,0.0,0.0,0.0,0.0,0.0,9.961595459488622,0.0,False,1,6,3,2,0.0,3,False,46.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,high,16,13,3,tictoc,1,7.890415152713792,1.4144482950217643,0.06779661016949153,1.4689265536723164,0.2,358.3223092999958,359.504261059991,359.79679412058977,1.75,498365.625,1993462.5,3969.0,1136.219781990786,0.9272255894528106,1144.1101971434998,0.9294335473330324,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",13.75,55.0,0.9322033898305084,0.02164276401564537,0.0,282.19275100002505,0.0,0.0,0.0,0.0,0.0,7.890415152713792,0.0,False,1,6,3,2,0.0,3,False,64.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,high,16,13,3,dynamic-atcc,1,92.6042640937119,16.60038678877955,0.5098039215686274,11.045751633986926,0.8387096774193549,135.29782700000226,136.53135549999718,136.85614529500086,0.38461538461538464,71149.93548387097,1849898.3225806453,623.0,633.9830387954123,0.517369355971068,726.5873028891242,0.590253120772315,37.0,166.0,234.6569249998538,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",0.9615384615384616,25.0,0.49019607843137253,0.46365007541478126,0.0,111.57221699997422,77.65343899995969,14.36886812902663,7.1460280000223975,52.87972150000542,70.82705989997179,92.6042640937119,0.0,False,1,6,3,2,0.0,3,False,364.0,0,0.0,323.0,319.0,539.0,27.0,209.69881799999257,345.0,345.0,22.0,10.64864864864865,1.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,high,24,19,5,occ,1,4.210065291481667,1.0,0.024096385542168676,1.0,0.07142857142857142,329.75423360002765,333.67908432002764,334.65048487322764,1.5,1782773.3035714286,3565546.6071428573,7447.0,580.98901022447,1.0,585.1990755159517,1.0,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",40.5,81.0,0.9759036144578314,0.0,0.0,285.5996630000277,0.0,0.0,0.0,0.0,0.0,4.210065291481667,0.0,False,1,6,3,2,0.0,3,False,165.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,high,24,19,5,2pl-nowait,1,9.752313924819495,2.3164281904491126,0.03076923076923077,1.2769230769230768,0.09090909090909091,201.90537035003612,209.04098927003983,210.80705495274077,1.5,1363632.7840909092,5454531.136363637,4147.0,436.41604813567244,0.7511605907434624,446.1683620604919,0.7624215087269564,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",31.5,126.0,0.9692307692307692,0.006672845227062095,0.0,94.53950050001936,0.22675599996091478,0.09960963635984915,0.09117749993947655,0.17948824996381066,0.21180833999210336,9.752313924819495,0.0,False,1,6,3,2,0.0,3,False,578.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,high,24,19,5,2pl-wait-die,1,6.215137571251466,1.4762568133626603,0.022900763358778626,0.950381679389313,0.06818181818181818,190.63514320001215,203.60426064001445,206.81411720641498,1.6666666666666667,1781195.090909091,5343585.272727273,4438.0,285.8963282775675,0.4920856044542203,292.1114658488189,0.49916597286363346,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",42.666666666666664,128.0,0.9770992366412213,-0.00119562218339005,0.0,44.7325719999867,9.81662700007746,0.45427438636316064,0.10529599998676531,1.0784796000081092,6.1228870100245585,6.215137571251466,0.0,False,1,6,3,2,0.0,3,False,602.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,high,24,19,5,mvcc,1,4.209128291488213,0.9997774381325272,0.024096385542168676,1.0,0.07142857142857142,326.9044569999892,330.471267399987,331.3540529739865,1.5,1782773.3035714286,3565546.6071428573,7447.0,652.4148851806731,1.1229384268879838,656.6240134721612,1.1220523766091675,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",40.5,81.0,0.9759036144578314,0.0,0.0,286.7778400000134,0.0,0.0,0.0,0.0,0.0,4.209128291488213,0.0,False,1,6,3,2,0.0,3,False,156.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,high,24,19,5,silo,1,7.458690114724818,1.7716328841303663,0.04878048780487805,2.024390243902439,0.14285714285714285,358.59169970000266,359.2145335400096,359.36868491541134,1.5,880647.0535714286,3522588.2142857146,7065.0,714.1695784849013,1.2292307873585695,721.6282685996262,1.2331329607166401,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",19.5,78.0,0.9512195121951219,0.024684102262709375,0.0,292.71227599997474,0.0,0.0,0.0,0.0,0.0,7.458690114724818,0.0,False,1,6,3,2,0.0,3,False,190.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,high,24,19,5,tictoc,1,7.306941748472604,1.735588700549829,0.04878048780487805,2.024390243902439,0.14285714285714285,360.3505129500178,363.22072659001435,363.9311044659135,1.5,880647.0535714286,3522588.2142857146,7049.0,851.2587136970584,1.4651890116960515,858.565655445531,1.4671343331985967,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",19.5,78.0,0.9512195121951219,0.024684102262709375,0.0,279.62913850001314,0.0,0.0,0.0,0.0,0.0,7.306941748472604,0.0,False,1,6,3,2,0.0,3,False,150.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
